Egg.ID,Facility,Fate,Year,Treatment,Logger.ID,Pair.ID,Lay.date,Paired.date,Unpaired.date,Last.alive.day,Hatch.fail.date,Day,temp_mean,temp_var,rh_mean,rh_var,rot_mean,rot_var
BL3-1-17,CZ,Hatch,2017,WC-WC,CZ-4,8,134,136,163,166,166,152,34.58,6.718611111,53.705,10.5529,207,5949
BL3-1-17,CZ,Hatch,2017,WC-WC,CZ-4,8,134,136,163,166,166,153,35.00222222,5.133025926,52.25166667,65.09110833,336,109
BL3-1-17,CZ,Hatch,2017,WC-WC,CZ-4,8,134,136,163,166,166,154,33.94333333,10.9093,53.865,186.8841,109.3333333,1480.333333
BL3-1-17,CZ,Hatch,2017,WC-WC,CZ-4,8,134,136,163,166,166,155,35.09555556,4.185248148,53.995,7.340725,232.6666667,226.3333333
BL3-1-17,CZ,Hatch,2017,WC-WC,CZ-4,8,134,136,163,166,166,156,34.43333333,4.559077778,62.955,3.697225,124,18301
BL3-1-17,CZ,Hatch,2017,WC-WC,CZ-4,8,134,136,163,166,166,157,34.45888889,1.026959259,56.015,10.664325,147.6666667,14826.33333
BL3-1-17,CZ,Hatch,2017,WC-WC,CZ-4,8,134,136,163,166,166,158,36.56555556,5.002225926,54.04,56.795275,12.33333333,122.3333333
BL3-1-17,CZ,Hatch,2017,WC-WC,CZ-4,8,134,136,163,166,166,159,35.14,7.400544444,57.375,0.1323,152.3333333,8344.333333
BL3-1-17,CZ,Hatch,2017,WC-WC,CZ-4,8,134,136,163,166,166,160,33.55222222,3.119381481,67.55333333,100.9268083,196.3333333,19842.33333
BL3-1-17,CZ,Hatch,2017,WC-WC,CZ-4,8,134,136,163,166,166,161,31.86444444,15.76707037,65.58833333,40.48643333,166.3333333,9534.333333
BL3-1-17,CZ,Hatch,2017,WC-WC,CZ-4,8,134,136,163,166,166,162,35.47666667,6.596011111,66.755,28.780725,207.3333333,1792.333333
DO1-1-16,CZ,Failed,2016,SHC-B,CZ-4,6,94,94,110,110,110,95,36.69777778,0.062681481,41.06833333,0.869408333,112,48
DO1-1-16,CZ,Failed,2016,SHC-B,CZ-4,6,94,94,110,110,110,96,35.80111111,1.398492593,38.84833333,1.932633333,164,397
DO1-1-16,CZ,Failed,2016,SHC-B,CZ-4,6,94,94,110,110,110,97,36.58666667,0.018977778,37.59333333,0.719658333,210.3333333,409.3333333
DO1-1-16,CZ,Failed,2016,SHC-B,CZ-4,6,94,94,110,110,110,98,37.03,0.096533333,38.29666667,0.546633333,191.3333333,800.3333333
DO1-1-16,CZ,Failed,2016,SHC-B,CZ-4,6,94,94,110,110,110,99,37.16888889,0.016359259,39.81666667,0.476233333,138.6666667,161.3333333
DO1-1-16,CZ,Failed,2016,SHC-B,CZ-4,6,94,94,110,110,110,100,36.55777778,1.309137037,41.175,0.0243,117.6666667,32.33333333
DO1-1-16,CZ,Failed,2016,SHC-B,CZ-4,6,94,94,110,110,110,101,35.41333333,1.883211111,38.365,7.200175,117,91
DO1-1-16,CZ,Failed,2016,SHC-B,CZ-4,6,94,94,110,110,110,102,34.64777778,0.053781481,36.72666667,0.302508333,114,13
DO1-1-16,CZ,Failed,2016,SHC-B,CZ-4,6,94,94,110,110,110,103,34.66555556,0.019625926,36.445,2.769325,91,868
DO1-1-16,CZ,Failed,2016,SHC-B,CZ-4,6,94,94,110,110,110,104,34.06222222,2.400092593,37.53666667,0.970808333,45.33333333,85.33333333
DO1-1-16,CZ,Failed,2016,SHC-B,CZ-4,6,94,94,110,110,110,105,35.11888889,0.009603704,38.26666667,0.330008333,32,768
DO1-1-16,CZ,Failed,2016,SHC-B,CZ-4,6,94,94,110,110,110,106,35.37,0.040833333,38.265,0.174325,109.6666667,33496.33333
DO1-1-16,CZ,Failed,2016,SHC-B,CZ-4,6,94,94,110,110,110,107,35.55777778,0.062592593,38.00666667,0.099008333,200.3333333,21000.33333
DO1-1-16,CZ,Failed,2016,SHC-B,CZ-4,6,94,94,110,110,110,108,36.22666667,0.265644444,35.895,0.222775,221,271
DO1-1-16,CZ,Failed,2016,SHC-B,CZ-4,6,94,94,110,110,110,109,36.30777778,0.009603704,35.90166667,0.987258333,168,109
DO1-2-16,CZ,Hatched,2016,SHC-B,CZ-4,6,96,103,126,126,126,104,34.06222222,2.400092593,37.53666667,0.970808333,45.33333333,85.33333333
DO1-2-16,CZ,Hatched,2016,SHC-B,CZ-4,6,96,103,126,126,126,105,35.11888889,0.009603704,38.26666667,0.330008333,32,768
DO1-2-16,CZ,Hatched,2016,SHC-B,CZ-4,6,96,103,126,126,126,106,35.37,0.040833333,38.265,0.174325,109.6666667,33496.33333
DO1-2-16,CZ,Hatched,2016,SHC-B,CZ-4,6,96,103,126,126,126,107,35.55777778,0.062592593,38.00666667,0.099008333,200.3333333,21000.33333
DO1-2-16,CZ,Hatched,2016,SHC-B,CZ-4,6,96,103,126,126,126,108,36.22666667,0.265644444,35.895,0.222775,221,271
DO1-2-16,CZ,Hatched,2016,SHC-B,CZ-4,6,96,103,126,126,126,109,36.30777778,0.009603704,35.90166667,0.987258333,168,109
DO1-2-16,CZ,Hatched,2016,SHC-B,CZ-4,6,96,103,126,126,126,110,35.57,0.318233333,38.365,4.2613,145.3333333,85.33333333
DO1-2-16,CZ,Hatched,2016,SHC-B,CZ-4,6,96,103,126,126,126,111,34.99222222,0.543381481,39.01166667,0.392408333,124,193
DO1-2-16,CZ,Hatched,2016,SHC-B,CZ-4,6,96,103,126,126,126,112,36.11,0.495511111,37.27666667,0.972158333,144.6666667,2534.333333
DO1-2-16,CZ,Hatched,2016,SHC-B,CZ-4,6,96,103,126,126,126,113,36.61444444,0.016359259,36.08833333,0.176458333,137.3333333,261.3333333
DO1-2-16,CZ,Hatched,2016,SHC-B,CZ-4,6,96,103,126,126,126,114,36.44222222,0.019737037,36.08333333,0.025208333,97.66666667,1.333333333
DO1-2-16,CZ,Hatched,2016,SHC-B,CZ-4,6,96,103,126,126,126,115,35.59777778,1.889248148,36.53833333,1.243058333,75.66666667,341.3333333
DO1-2-16,CZ,Hatched,2016,SHC-B,CZ-4,6,96,103,126,126,126,116,36.35555556,0.006225926,37.35833333,0.026133333,52.33333333,121.3333333
DO1-2-16,CZ,Hatched,2016,SHC-B,CZ-4,6,96,103,126,126,126,117,35.80666667,0.3888,39.515,0.167425,35.33333333,16.33333333
DO1-2-16,CZ,Hatched,2016,SHC-B,CZ-4,6,96,103,126,126,126,118,36.32333333,0.004744444,39.05666667,0.024808333,25.66666667,0.333333333
DO1-2-16,CZ,Hatched,2016,SHC-B,CZ-4,6,96,103,126,126,126,119,35.39,1.672211111,38.25833333,0.461608333,16.66666667,165.3333333
DO1-2-16,CZ,Hatched,2016,SHC-B,CZ-4,6,96,103,126,126,126,120,36.38111111,0.003792593,37.825,0.075625,227.3333333,38081.33333
DO1-2-16,CZ,Hatched,2016,SHC-B,CZ-4,6,96,103,126,126,126,121,36.51555556,0.016359259,37.73666667,0.024758333,297.3333333,1.333333333
DO1-2-16,CZ,Hatched,2016,SHC-B,CZ-4,6,96,103,126,126,126,122,36.76888889,0.055837037,37.54,4.539175,252,244
DO1-2-16,CZ,Hatched,2016,SHC-B,CZ-4,6,96,103,126,126,126,123,36.95666667,0.011377778,39.1,0.3241,289.6666667,2324.333333
DO1-2-16,CZ,Hatched,2016,SHC-B,CZ-4,6,96,103,126,126,126,124,34.95,2.104044444,56.125,170.449075,262.3333333,3376.333333
DO1-2-16,CZ,Hatched,2016,SHC-B,CZ-4,6,96,103,126,126,126,125,33.66333333,8.346944444,48.52333333,47.98375833,196.6666667,6654.333333
IN3-1-17,CZ,Hatch,2017,WC-SHC,CZ-1,7,144,145,166,173,173,146,34.86777778,6.244914815,46.60833333,20.24723333,238,15372
IN3-1-17,CZ,Hatch,2017,WC-SHC,CZ-1,7,144,145,166,173,173,147,33.72444444,10.84729259,45.25166667,11.99520833,221.3333333,13701.33333
IN3-1-17,CZ,Hatch,2017,WC-SHC,CZ-1,7,144,145,166,173,173,148,32.95444444,19.47779259,47.25666667,2.087108333,156.6666667,11185.33333
IN3-1-17,CZ,Hatch,2017,WC-SHC,CZ-1,7,144,145,166,173,173,149,34.50444444,15.14215926,45.47333333,11.51985833,217.3333333,2354.333333
IN3-1-17,CZ,Hatch,2017,WC-SHC,CZ-1,7,144,145,166,173,173,150,33.59222222,10.86893704,43.9,9.923725,124,5239
IN3-1-17,CZ,Hatch,2017,WC-SHC,CZ-1,7,144,145,166,173,173,151,35.20777778,7.435781481,47.505,8.255325,185.3333333,13829.33333
IN3-1-17,CZ,Hatch,2017,WC-SHC,CZ-1,7,144,145,166,173,173,152,35.02444444,3.663125926,46.81,4.576675,254.6666667,5086.333333
IN3-1-17,CZ,Hatch,2017,WC-SHC,CZ-1,7,144,145,166,173,173,153,35.23777778,24.25717037,43.315,126.858025,149.3333333,2725.333333
IN3-1-17,CZ,Hatch,2017,WC-SHC,CZ-1,7,144,145,166,173,173,154,32.91666667,5.237033333,38.30333333,16.43415833,190,2037
IN3-1-17,CZ,Hatch,2017,WC-SHC,CZ-1,7,144,145,166,173,173,155,34.05222222,4.755925926,46.635,7.351675,185.3333333,2604.333333
IN3-1-17,CZ,Hatch,2017,WC-SHC,CZ-1,7,144,145,166,173,173,156,32.91888889,1.194948148,53.20166667,2.439033333,133.3333333,4696.333333
IN3-1-17,CZ,Hatch,2017,WC-SHC,CZ-1,7,144,145,166,173,173,157,31.58444444,11.87171481,47.05666667,62.26950833,133,19957
IN3-1-17,CZ,Hatch,2017,WC-SHC,CZ-1,7,144,145,166,173,173,158,33.79555556,11.51791481,46.85833333,22.53305833,187.3333333,14866.33333
IN3-1-17,CZ,Hatch,2017,WC-SHC,CZ-1,7,144,145,166,173,173,159,34.02666667,5.260844444,48.475,1.3027,190.6666667,27572.33333
IN3-1-17,CZ,Hatch,2017,WC-SHC,CZ-1,7,144,145,166,173,173,160,33.31111111,1.72327037,62.765,31.714275,228,4567
IN3-1-17,CZ,Hatch,2017,WC-SHC,CZ-1,7,144,145,166,173,173,161,32.08777778,6.028581481,59.85333333,8.541758333,191.3333333,11322.33333
IN3-1-17,CZ,Hatch,2017,WC-SHC,CZ-1,7,144,145,166,173,173,162,34.00111111,4.89107037,62.13833333,42.28975833,216.3333333,14257.33333
IN3-1-17,CZ,Hatch,2017,WC-SHC,CZ-1,7,144,145,166,173,173,163,34.28555556,3.518225926,53.635,3.7396,164.3333333,1252.333333
IN3-1-17,CZ,Hatch,2017,WC-SHC,CZ-1,7,144,145,166,173,173,164,34.10444444,0.614414815,60.415,56.781475,272.6666667,3276.333333
IN3-1-17,CZ,Hatch,2017,WC-SHC,CZ-1,7,144,145,166,173,173,165,36.00555556,9.458848148,62.61833333,18.07863333,216.3333333,13980.33333
MD1-2-16,CZ,Failed,2016,SHC-B,CZ-4,1,106,108,122,122,122,109,36.30777778,0.009603704,35.90166667,0.987258333,168,109
MD1-2-16,CZ,Failed,2016,SHC-B,CZ-4,1,106,108,122,122,122,110,35.57,0.318233333,38.365,4.2613,145.3333333,85.33333333
MD1-2-16,CZ,Failed,2016,SHC-B,CZ-4,1,106,108,122,122,122,111,34.99222222,0.543381481,39.01166667,0.392408333,124,193
MD1-2-16,CZ,Failed,2016,SHC-B,CZ-4,1,106,108,122,122,122,112,36.11,0.495511111,37.27666667,0.972158333,144.6666667,2534.333333
MD1-2-16,CZ,Failed,2016,SHC-B,CZ-4,1,106,108,122,122,122,113,36.61444444,0.016359259,36.08833333,0.176458333,137.3333333,261.3333333
MD1-2-16,CZ,Failed,2016,SHC-B,CZ-4,1,106,108,122,122,122,114,36.44222222,0.019737037,36.08333333,0.025208333,97.66666667,1.333333333
MD1-2-16,CZ,Failed,2016,SHC-B,CZ-4,1,106,108,122,122,122,115,35.59777778,1.889248148,36.53833333,1.243058333,75.66666667,341.3333333
MD1-2-16,CZ,Failed,2016,SHC-B,CZ-4,1,106,108,122,122,122,116,36.35555556,0.006225926,37.35833333,0.026133333,52.33333333,121.3333333
MD1-2-16,CZ,Failed,2016,SHC-B,CZ-4,1,106,108,122,122,122,117,35.80666667,0.3888,39.515,0.167425,35.33333333,16.33333333
MD1-2-16,CZ,Failed,2016,SHC-B,CZ-4,1,106,108,122,122,122,118,36.32333333,0.004744444,39.05666667,0.024808333,25.66666667,0.333333333
MD1-2-16,CZ,Failed,2016,SHC-B,CZ-4,1,106,108,122,122,122,119,35.39,1.672211111,38.25833333,0.461608333,16.66666667,165.3333333
MD1-2-16,CZ,Failed,2016,SHC-B,CZ-4,1,106,108,122,122,122,120,36.38111111,0.003792593,37.825,0.075625,227.3333333,38081.33333
MD1-2-16,CZ,Failed,2016,SHC-B,CZ-4,1,106,108,122,122,122,121,36.51555556,0.016359259,37.73666667,0.024758333,297.3333333,1.333333333
MD2-1-16,CZ,Hatched,2016,SHC-SHC,CZ-2,1,145,148,175,176,176,149,33.38,2.438677778,52.53666667,8.208433333,164.3333333,4424.333333
MD2-1-16,CZ,Hatched,2016,SHC-SHC,CZ-2,1,145,148,175,176,176,150,32.75666667,13.92003333,49.92166667,10.16515833,263,7372
MD2-1-16,CZ,Hatched,2016,SHC-SHC,CZ-2,1,145,148,175,176,176,151,30.67333333,11.31534444,57.365,30.818125,125.3333333,13036.33333
MD2-1-16,CZ,Hatched,2016,SHC-SHC,CZ-2,1,145,148,175,176,176,152,34.72666667,4.926144444,53.535,14.1663,191.3333333,7905.333333
MD2-1-16,CZ,Hatched,2016,SHC-SHC,CZ-2,1,145,148,175,176,176,153,33.83444444,1.673225926,52.925,0.599275,170.3333333,7265.333333
MD2-1-16,CZ,Hatched,2016,SHC-SHC,CZ-2,1,145,148,175,176,176,154,34.72777778,5.630803704,50.69833333,21.02413333,186.3333333,19924.33333
MD2-1-16,CZ,Hatched,2016,SHC-SHC,CZ-2,1,145,148,175,176,176,155,34.06666667,11.07924444,47.095,0.293425,179.6666667,1024.333333
MD2-1-16,CZ,Hatched,2016,SHC-SHC,CZ-2,1,145,148,175,176,176,156,34.63333333,4.6837,50.77,7.243075,210,12679
MD2-1-16,CZ,Hatched,2016,SHC-SHC,CZ-2,1,145,148,175,176,176,157,34.63333333,4.871644444,53.83333333,5.760233333,224.6666667,7785.333333
MD2-1-16,CZ,Hatched,2016,SHC-SHC,CZ-2,1,145,148,175,176,176,158,33.73444444,9.33947037,54.165,0.263325,183.3333333,24354.33333
MD2-1-16,CZ,Hatched,2016,SHC-SHC,CZ-2,1,145,148,175,176,176,159,34.17555556,3.310859259,54.58333333,1.040608333,208.6666667,15105.33333
MD2-1-16,CZ,Hatched,2016,SHC-SHC,CZ-2,1,145,148,175,176,176,160,35.23,0.433077778,51.39333333,0.020858333,223,757
MD2-1-16,CZ,Hatched,2016,SHC-SHC,CZ-2,1,145,148,175,176,176,161,35.42777778,6.779603704,48.475,5.686275,216.3333333,15504.33333
MD2-1-16,CZ,Hatched,2016,SHC-SHC,CZ-2,1,145,148,175,176,176,162,34.13,1.976677778,49.08666667,0.820808333,103.6666667,2474.333333
MD2-1-16,CZ,Hatched,2016,SHC-SHC,CZ-2,1,145,148,175,176,176,163,35.82222222,6.297848148,53.54833333,0.235433333,126.6666667,32350.33333
MD2-1-16,CZ,Hatched,2016,SHC-SHC,CZ-2,1,145,148,175,176,176,164,34.47777778,4.806825926,47.20666667,1.455608333,262.3333333,6316.333333
MD2-1-16,CZ,Hatched,2016,SHC-SHC,CZ-2,1,145,148,175,176,176,165,34.88555556,5.256381481,46.81166667,10.75163333,129,18229
MD2-1-16,CZ,Hatched,2016,SHC-SHC,CZ-2,1,145,148,175,176,176,166,34.38111111,0.99107037,47.60666667,0.099033333,254.6666667,3654.333333
MD2-1-16,CZ,Hatched,2016,SHC-SHC,CZ-2,1,145,148,175,176,176,167,34.63,3.2367,43.38333333,7.705233333,232.6666667,14522.33333
MD2-1-16,CZ,Hatched,2016,SHC-SHC,CZ-2,1,145,148,175,176,176,168,34.36666667,1.8508,46.36166667,6.210258333,261,16389
MD2-1-16,CZ,Hatched,2016,SHC-SHC,CZ-2,1,145,148,175,176,176,169,35.09777778,1.387125926,43.37833333,11.70175833,150,733
MD2-1-16,CZ,Hatched,2016,SHC-SHC,CZ-2,1,145,148,175,176,176,170,35.01,1.690711111,44.09,4.6503,199.6666667,12400.33333
MD2-1-16,CZ,Hatched,2016,SHC-SHC,CZ-2,1,145,148,175,176,176,171,34.98444444,5.309581481,56.57833333,6.728808333,111.6666667,4740.333333
MD2-1-16,CZ,Hatched,2016,SHC-SHC,CZ-2,1,145,148,175,176,176,172,34.23333333,5.382344444,52.77166667,3.555758333,150,8512
MD2-1-16,CZ,Hatched,2016,SHC-SHC,CZ-2,1,145,148,175,176,176,173,34.18444444,9.949525926,53.165,6.476925,143.3333333,8956.333333
MD2-1-16,CZ,Hatched,2016,SHC-SHC,CZ-2,1,145,148,175,176,176,174,34.81888889,5.478781481,52.73666667,5.535208333,165,10996
MD2-2-14,CZ,Hatched,2014,SHC-B,CZ-2,1,166,167,188,199,199,168,34.45222222,0.165603704,33.175,0.400075,170.3333333,408.3333333
MD2-2-14,CZ,Hatched,2014,SHC-B,CZ-2,1,166,167,188,199,199,169,33.75777778,1.524625926,32.89833333,0.325908333,165.3333333,354.3333333
MD2-2-14,CZ,Hatched,2014,SHC-B,CZ-2,1,166,167,188,199,199,170,32.34333333,15.36803333,33.3,4.073125,120,169
MD2-2-14,CZ,Hatched,2014,SHC-B,CZ-2,1,166,167,188,199,199,171,33.81333333,1.358077778,32.36666667,4.723633333,110,151
MD2-2-14,CZ,Hatched,2014,SHC-B,CZ-2,1,166,167,188,199,199,172,32.72333333,9.038033333,32.55333333,1.677358333,138,211
MD2-2-14,CZ,Hatched,2014,SHC-B,CZ-2,1,166,167,188,199,199,173,34.67777778,0.026914815,32.27166667,1.288233333,129,400
MD2-2-14,CZ,Hatched,2014,SHC-B,CZ-2,1,166,167,188,199,199,174,33.99333333,3.144544444,33.40666667,1.008033333,94.66666667,1.333333333
MD2-2-14,CZ,Hatched,2014,SHC-B,CZ-2,1,166,167,188,199,199,175,34.54333333,0.3888,34.61333333,0.489558333,94,1
MD2-2-14,CZ,Hatched,2014,SHC-B,CZ-2,1,166,167,188,199,199,176,34.12777778,2.097403704,34.70666667,0.026133333,95.66666667,2.333333333
MD2-2-14,CZ,Hatched,2014,SHC-B,CZ-2,1,166,167,188,199,199,177,34.99444444,0.022048148,34.245,0,98,1
MD2-2-14,CZ,Hatched,2014,SHC-B,CZ-2,1,166,167,188,199,199,178,33.81666667,1.339144444,33.59166667,0.723358333,116.3333333,206.3333333
MD2-2-14,CZ,Hatched,2014,SHC-B,CZ-2,1,166,167,188,199,199,179,34.35666667,0.404344444,34.24333333,0.077008333,120.6666667,4.333333333
MD2-2-14,CZ,Hatched,2014,SHC-B,CZ-2,1,166,167,188,199,199,180,34.53666667,0.025011111,33.85666667,0.323158333,210,1051
MD2-2-14,CZ,Hatched,2014,SHC-B,CZ-2,1,166,167,188,199,199,181,34.30333333,0.635511111,33.58666667,0.429408333,236,1027
MD2-2-14,CZ,Hatched,2014,SHC-B,CZ-2,1,166,167,188,199,199,182,33.18555556,8.05447037,36.34833333,10.33643333,246.3333333,312.3333333
MD2-2-14,CZ,Hatched,2014,SHC-B,CZ-2,1,166,167,188,199,199,183,34.55444444,0.325403704,35.62333333,2.123008333,241,291
MD2-2-14,CZ,Hatched,2014,SHC-B,CZ-2,1,166,167,188,199,199,184,33.19555556,8.43797037,38.72166667,10.48395833,256.3333333,0.333333333
MD2-2-14,CZ,Hatched,2014,SHC-B,CZ-2,1,166,167,188,199,199,185,35.10444444,0.047181481,37.005,0.3025,265,7
MD2-2-14,CZ,Hatched,2014,SHC-B,CZ-2,1,166,167,188,199,199,186,33.52,5.840833333,39.515,11.814175,317.6666667,800.3333333
MD2-2-14,CZ,Hatched,2014,SHC-B,CZ-2,1,166,167,188,199,199,187,35.09444444,0.134781481,37.46,1.9012,104.6666667,886.3333333
MD2-2-16,CZ,Hatched,2016,SHC-B,CZ-1,1,148,148,177,177,177,149,36.34,0.325877778,40.44666667,0.401558333,63.33333333,741.3333333
MD2-2-16,CZ,Hatched,2016,SHC-B,CZ-1,1,148,148,177,177,177,150,36.46444444,0.191559259,38.91666667,0.893808333,355.6666667,6.333333333
MD2-2-16,CZ,Hatched,2016,SHC-B,CZ-1,1,148,148,177,177,177,151,36.53333333,0.003144444,38.18833333,0.401508333,282.3333333,1045.333333
MD2-2-16,CZ,Hatched,2016,SHC-B,CZ-1,1,148,148,177,177,177,152,36.46555556,0.167881481,38.81166667,1.203333333,191.6666667,1826.333333
MD2-2-16,CZ,Hatched,2016,SHC-B,CZ-1,1,148,148,177,177,177,153,36.73888889,0.009603704,40.815,0.299775,130.6666667,74.33333333
MD2-2-16,CZ,Hatched,2016,SHC-B,CZ-1,1,148,148,177,177,177,154,36.55888889,0.000948148,38.52666667,8.988808333,153.6666667,902.3333333
MD2-2-16,CZ,Hatched,2016,SHC-B,CZ-1,1,148,148,177,177,177,155,36.47,0.045877778,36.72666667,3.33E-05,136.3333333,40.33333333
MD2-2-16,CZ,Hatched,2016,SHC-B,CZ-1,1,148,148,177,177,177,156,36.46222222,0.19807037,37.735,1.223325,121,37
MD2-2-16,CZ,Hatched,2016,SHC-B,CZ-1,1,148,148,177,177,177,157,36.53888889,0.774914815,40.545,2.710825,132.6666667,420.3333333
MD2-2-16,CZ,Hatched,2016,SHC-B,CZ-1,1,148,148,177,177,177,158,37.18777778,0.007892593,41.79833333,0.885208333,139.6666667,0.333333333
MD2-2-16,CZ,Hatched,2016,SHC-B,CZ-1,1,148,148,177,177,177,159,37.27111111,0.032603704,39.80666667,5.290233333,165,571
MD2-2-16,CZ,Hatched,2016,SHC-B,CZ-1,1,148,148,177,177,177,160,37,0.282133333,38.08666667,2.293858333,177.6666667,72.33333333
MD2-2-16,CZ,Hatched,2016,SHC-B,CZ-1,1,148,148,177,177,177,161,37.19,0.003144444,39.08333333,2.452608333,180.3333333,212.3333333
MD2-2-16,CZ,Hatched,2016,SHC-B,CZ-1,1,148,148,177,177,177,162,37.16444444,0.009137037,41.53333333,1.167433333,91.33333333,464.3333333
MD2-2-16,CZ,Hatched,2016,SHC-B,CZ-1,1,148,148,177,177,177,163,37.05,0.012033333,40.35333333,1.278958333,48.66666667,672.3333333
MD2-2-16,CZ,Hatched,2016,SHC-B,CZ-1,1,148,148,177,177,177,164,36.52777778,0.427437037,40.88166667,2.165208333,160.3333333,29334.33333
MD2-2-16,CZ,Hatched,2016,SHC-B,CZ-1,1,148,148,177,177,177,165,36.94888889,0.003025926,42.77666667,0.316808333,204.6666667,29770.33333
MD2-2-16,CZ,Hatched,2016,SHC-B,CZ-1,1,148,148,177,177,177,166,36.96444444,0.006225926,41.70666667,0.744808333,260.6666667,69.33333333
MD2-2-16,CZ,Hatched,2016,SHC-B,CZ-1,1,148,148,177,177,177,167,36.78444444,0.026914815,41.15,0.166225,221.3333333,660.3333333
MD2-2-16,CZ,Hatched,2016,SHC-B,CZ-1,1,148,148,177,177,177,168,36.21444444,0.340403704,40.60833333,0.026358333,152,27
MD2-2-16,CZ,Hatched,2016,SHC-B,CZ-1,1,148,148,177,177,177,169,35.86222222,0.032181481,40.00333333,0.078433333,108,243
MD2-2-16,CZ,Hatched,2016,SHC-B,CZ-1,1,148,148,177,177,177,170,36.00888889,0.020992593,40.71,0.383475,69.33333333,302.3333333
MD2-2-16,CZ,Hatched,2016,SHC-B,CZ-1,1,148,148,177,177,177,171,36.51,0.591211111,37.79166667,8.316758333,44.66666667,96.33333333
MD2-2-16,CZ,Hatched,2016,SHC-B,CZ-1,1,148,148,177,177,177,172,36.72555556,0.354225926,34.23666667,2.083333333,23,1
MD2-2-16,CZ,Hatched,2016,SHC-B,CZ-1,1,148,148,177,177,177,173,37.20444444,0.006403704,35.89833333,2.351258333,214,34876
MD2-2-16,CZ,Hatched,2016,SHC-B,CZ-1,1,148,148,177,177,177,174,36.56888889,0.30767037,39.89833333,6.570133333,285,63
MD2-2-16,CZ,Hatched,2016,SHC-B,CZ-1,1,148,148,177,177,177,175,36.12111111,2.341292593,50.75166667,118.4359083,216.3333333,9894.333333
MD2-2-16,CZ,Hatched,2016,SHC-B,CZ-1,1,148,148,177,177,177,176,32.12222222,1.405614815,57.83666667,143.8353083,104,12829
N1-1-15,CZ,Failed,2015,WC-SHC,CZ-1,2,95,95,109,124,124,96,31.23222222,4.500325926,46.365,48.7483,253.6666667,5002.333333
N1-1-15,CZ,Failed,2015,WC-SHC,CZ-1,2,95,95,109,124,124,97,31.00777778,6.44677037,44.17833333,38.63455833,56.66666667,394.3333333
N1-1-15,CZ,Failed,2015,WC-SHC,CZ-1,2,95,95,109,124,124,98,32.62111111,4.023714815,36.26,15.825475,124.6666667,9040.333333
N1-1-15,CZ,Failed,2015,WC-SHC,CZ-1,2,95,95,109,124,124,99,33.32555556,3.789625926,35.33833333,7.164358333,142.3333333,10846.33333
N1-1-15,CZ,Failed,2015,WC-SHC,CZ-1,2,95,95,109,124,124,100,31.32222222,3.06357037,27.33166667,40.53150833,307.6666667,1554.333333
N1-1-15,CZ,Failed,2015,WC-SHC,CZ-1,2,95,95,109,124,124,101,32.83333333,2.182933333,29.265,41.821075,114.6666667,7481.333333
N1-1-15,CZ,Failed,2015,WC-SHC,CZ-1,2,95,95,109,124,124,102,31.65222222,1.358159259,27.33833333,36.17013333,109.3333333,20400.33333
N1-1-15,CZ,Failed,2015,WC-SHC,CZ-1,2,95,95,109,124,124,103,33.03333333,3.724411111,27.24166667,5.978308333,211,18691
N1-1-15,CZ,Failed,2015,WC-SHC,CZ-1,2,95,95,109,124,124,104,31.16444444,0.624692593,34.87666667,116.3911583,118.3333333,4490.333333
N1-1-15,CZ,Failed,2015,WC-SHC,CZ-1,2,95,95,109,124,124,105,31.63,4.157077778,36.41,10.149025,92.33333333,7510.333333
N1-1-15,CZ,Failed,2015,WC-SHC,CZ-1,2,95,95,109,124,124,106,33.07333333,4.3543,33.56833333,17.34840833,55,1225
N1-1-15,CZ,Failed,2015,WC-SHC,CZ-1,2,95,95,109,124,124,107,32.54888889,4.123214815,33.99333333,40.75610833,146,16069
N1-1-15,CZ,Failed,2015,WC-SHC,CZ-1,2,95,95,109,124,124,108,32.23555556,1.370059259,43.10333333,81.30865833,156.3333333,16741.33333
N2-1-16,CZ,Hatched,2016,WC-SHC,CZ-3,5,110,110,132,139,139,111,33.14333333,3.025644444,41.05,5.3868,193,21072
N2-1-16,CZ,Hatched,2016,WC-SHC,CZ-3,5,110,110,132,139,139,112,32.37666667,18.43187778,40.415,19.8841,154.3333333,17600.33333
N2-1-16,CZ,Hatched,2016,WC-SHC,CZ-3,5,110,110,132,139,139,113,32.70555556,1.000137037,43.96333333,21.51325833,99.66666667,5745.333333
N2-1-16,CZ,Hatched,2016,WC-SHC,CZ-3,5,110,110,132,139,139,114,29.84111111,0.325914815,57.29666667,152.0809333,176.3333333,944.3333333
N2-1-16,CZ,Hatched,2016,WC-SHC,CZ-3,5,110,110,132,139,139,115,29.53222222,8.777514815,58.84666667,7.187158333,129,3079
N2-1-16,CZ,Hatched,2016,WC-SHC,CZ-3,5,110,110,132,139,139,116,31.13444444,4.290048148,61.13333333,19.17625833,162.3333333,9569.333333
N2-1-16,CZ,Hatched,2016,WC-SHC,CZ-3,5,110,110,132,139,139,117,32.24888889,1.207625926,57.46666667,2.106533333,210.6666667,9682.333333
N2-1-16,CZ,Hatched,2016,WC-SHC,CZ-3,5,110,110,132,139,139,118,32.25444444,2.287848148,49.66666667,3.676858333,267,997
N2-1-16,CZ,Hatched,2016,WC-SHC,CZ-3,5,110,110,132,139,139,119,32.12111111,0.525714815,49.92666667,27.87930833,109,5572
