"Egg","Logger","Trt","Facility","Year","Pair.ID","Paired.date","Unpaired.date","Last.alive.day","Hatch.fail.date","Day","temp_mean","temp_var","rh_mean","rh_var","rot_mean","rot_var","Outcome"
9,7,"WC-WC","ICF",2016,11,153,171,171,171,154,32.88666667,15.08213333,58.835,13.520325,19.66666667,342.3333333,0
9,7,"WC-WC","ICF",2016,11,153,171,171,171,155,35.14,39.88907778,56.85333333,15.68285833,11.33333333,64.33333333,0
9,7,"WC-WC","ICF",2016,11,153,171,171,171,156,33.01555556,6.981492593,61.50333333,10.43270833,10.66666667,54.33333333,0
9,7,"WC-WC","ICF",2016,11,153,171,171,171,157,33.53222222,5.157159259,61.21833333,1.583558333,28.66666667,162.3333333,0
9,7,"WC-WC","ICF",2016,11,153,171,171,171,158,34.42888889,0.975825926,59.64333333,12.58975833,15.33333333,114.3333333,0
9,7,"WC-WC","ICF",2016,11,153,171,171,171,159,33.49888889,0.625048148,58.47,0.4909,34,21,0
9,7,"WC-WC","ICF",2016,11,153,171,171,171,160,38.45333333,97.83321111,44.59,187.5571,10.66666667,16.33333333,0
9,7,"WC-WC","ICF",2016,11,153,171,171,171,161,32.50222222,5.658581481,56.63166667,0.145058333,33.66666667,2.333333333,0
9,7,"WC-WC","ICF",2016,11,153,171,171,171,162,35.59111111,10.71302593,56.84833333,9.452508333,28.33333333,9.333333333,0
9,7,"WC-WC","ICF",2016,11,153,171,171,171,163,34.49555556,12.73112593,65.32166667,2.833558333,7.333333333,22.33333333,0
9,7,"WC-WC","ICF",2016,11,153,171,171,171,164,35.43666667,2.512577778,55.525,46.808775,24.33333333,192.3333333,0
9,7,"WC-WC","ICF",2016,11,153,171,171,171,165,37.04555556,0.000948148,52.92666667,0.278808333,28,0,0
9,7,"WC-WC","ICF",2016,11,153,171,171,171,166,37.14444444,0.035559259,51.655,1.1271,24,48,0
9,7,"WC-WC","ICF",2016,11,153,171,171,171,167,37.34222222,0.000948148,51.89333333,8.544508333,16.66666667,0.333333333,0
9,7,"WC-WC","ICF",2016,11,153,171,171,171,168,37.27111111,0.000948148,51.98333333,6.795358333,21.33333333,14.33333333,0
9,7,"WC-WC","ICF",2016,11,153,171,171,171,169,37.38777778,0.002314815,51.57,1.235475,22,3,0
9,7,"WC-WC","ICF",2016,11,153,171,171,171,170,37.18,0.253011111,48.245,40.014775,22,0,0
10,8,"WC-WC","ICF",2015,10,117,141,145,145,118,32.52,9.033911111,47.48666667,62.19855833,31,471,1
10,8,"WC-WC","ICF",2015,10,117,141,145,145,119,31.54888889,12.76258148,49.05166667,16.68523333,48,169,1
10,8,"WC-WC","ICF",2015,10,117,141,145,145,120,33.08333333,3.135477778,44.85833333,1.279308333,12.66666667,100.3333333,1
10,8,"WC-WC","ICF",2015,10,117,141,145,145,121,32.92111111,2.414181481,39.995,73.467025,30.66666667,197.3333333,1
10,8,"WC-WC","ICF",2015,10,117,141,145,145,122,33.11,5.775211111,47.71833333,10.71103333,33,849,1
10,8,"WC-WC","ICF",2015,10,117,141,145,145,123,33.42444444,4.688714815,45.675,98.589225,43.66666667,329.3333333,1
10,8,"WC-WC","ICF",2015,10,117,141,145,145,124,34.64222222,4.189848148,57.955,17.055025,24.66666667,50.33333333,1
10,8,"WC-WC","ICF",2015,10,117,141,145,145,125,33.11666667,3.445544444,58.29166667,4.252558333,22.66666667,22.33333333,1
10,8,"WC-WC","ICF",2015,10,117,141,145,145,126,32.63222222,10.15093704,59.08666667,69.45090833,28.66666667,364.3333333,1
10,8,"WC-WC","ICF",2015,10,117,141,145,145,127,34.48777778,2.021159259,51.69,153.859825,30,304,1
10,8,"WC-WC","ICF",2015,10,117,141,145,145,128,34.1,2.587433333,60.535,9.077925,24,100,1
10,8,"WC-WC","ICF",2015,10,117,141,145,145,129,33.56111111,4.158225926,65.32833333,67.63715833,52,25,1
10,8,"WC-WC","ICF",2015,10,117,141,145,145,130,32.05666667,2.357211111,52.855,131.348475,35.33333333,872.3333333,1
10,8,"WC-WC","ICF",2015,10,117,141,145,145,131,33.36444444,2.044403704,55.375,38.785975,24.66666667,972.3333333,1
10,8,"WC-WC","ICF",2015,10,117,141,145,145,132,32.10111111,7.037792593,47.965,58.941225,27.66666667,122.3333333,1
10,8,"WC-WC","ICF",2015,10,117,141,145,145,133,33.45222222,5.050892593,46.06333333,22.84490833,40.33333333,790.3333333,1
10,8,"WC-WC","ICF",2015,10,117,141,145,145,134,31.80777778,4.58467037,45.84,269.865525,23.33333333,394.3333333,1
10,8,"WC-WC","ICF",2015,10,117,141,145,145,135,33.32222222,4.486892593,57.81666667,2.554233333,30.33333333,862.3333333,1
10,8,"WC-WC","ICF",2015,10,117,141,145,145,136,35.24222222,2.056359259,57.80333333,1.501458333,30,361,1
10,8,"WC-WC","ICF",2015,10,117,141,145,145,137,34.81111111,1.662892593,57.795,119.0911,41,496,1
10,8,"WC-WC","ICF",2015,10,117,141,145,145,138,30.91222222,8.34527037,52.895,164.289225,31,112,1
10,8,"WC-WC","ICF",2015,10,117,141,145,145,139,31.97888889,8.733848148,42.695,34.6444,37.66666667,954.3333333,1
10,8,"WC-WC","ICF",2015,10,117,141,145,145,140,32.75111111,0.891214815,52.57666667,32.41085833,38,589,1
11,9,"WC-WC","ICF",2016,10,118,145,146,146,119,26.08333333,12.85991111,70.79666667,111.7573583,16.66666667,6.333333333,1
11,9,"WC-WC","ICF",2016,10,118,145,146,146,120,22.11666667,148.3403444,77.09666667,129.7758583,53,553,1
11,9,"WC-WC","ICF",2016,10,118,145,146,146,121,28.27333333,20.26084444,60.3,27.4779,36,553,1
11,9,"WC-WC","ICF",2016,10,118,145,146,146,122,31.57111111,13.88647037,66.54666667,72.65310833,21,409,1
11,9,"WC-WC","ICF",2016,10,118,145,146,146,123,34.00555556,4.023359259,53.87333333,7.786633333,47.66666667,58.33333333,1
11,9,"WC-WC","ICF",2016,10,118,145,146,146,124,30.87333333,22.46674444,53.045,2.980425,15,277,1
11,9,"WC-WC","ICF",2016,10,118,145,146,146,125,33.37777778,6.31907037,55.15,2.565525,48.66666667,26.33333333,1
11,9,"WC-WC","ICF",2016,10,118,145,146,146,126,30.19,19.71767778,53.08833333,52.47463333,46.66666667,1564.333333,1
11,9,"WC-WC","ICF",2016,10,118,145,146,146,127,33.66,8.892211111,49.08333333,69.69155833,35.66666667,842.3333333,1
11,9,"WC-WC","ICF",2016,10,118,145,146,146,128,32.92222222,5.676637037,50.155,39.586225,48,279,1
11,9,"WC-WC","ICF",2016,10,118,145,146,146,129,33.91666667,3.504744444,51.6,14.952175,41,268,1
11,9,"WC-WC","ICF",2016,10,118,145,146,146,130,33.12777778,6.143425926,55.21833333,17.08303333,44.33333333,644.3333333,1
11,9,"WC-WC","ICF",2016,10,118,145,146,146,131,31.26333333,1.852933333,66.235,75.438025,20.66666667,152.3333333,1
11,9,"WC-WC","ICF",2016,10,118,145,146,146,132,34.33555556,1.860281481,65.65333333,4.960608333,25.33333333,836.3333333,1
11,9,"WC-WC","ICF",2016,10,118,145,146,146,133,34.74222222,2.337348148,57.265,20.860975,14,76,1
11,9,"WC-WC","ICF",2016,10,118,145,146,146,134,30.81555556,23.38245926,54.98666667,85.59660833,45.66666667,286.3333333,1
11,9,"WC-WC","ICF",2016,10,118,145,146,146,135,31.42222222,7.461181481,54.235,139.873825,23,469,1
11,9,"WC-WC","ICF",2016,10,118,145,146,146,136,32.79333333,2.977677778,52.08833333,7.812758333,51.33333333,526.3333333,1
11,9,"WC-WC","ICF",2016,10,118,145,146,146,137,31.95222222,0.428603704,51.90666667,11.08013333,17.33333333,192.3333333,1
11,9,"WC-WC","ICF",2016,10,118,145,146,146,138,33.96444444,5.155803704,54.70333333,2.493958333,19,217,1
11,9,"WC-WC","ICF",2016,10,118,145,146,146,139,34.42111111,6.599303704,51.89333333,5.304558333,50,252,1
11,9,"WC-WC","ICF",2016,10,118,145,146,146,140,34.30333333,6.596033333,50.50166667,194.6295583,40,991,1
11,9,"WC-WC","ICF",2016,10,118,145,146,146,141,34.67222222,1.906048148,52.98333333,39.13190833,31.33333333,584.3333333,1
11,9,"WC-WC","ICF",2016,10,118,145,146,146,142,34.53888889,5.06507037,53.08333333,117.4241083,37.33333333,16.33333333,1
11,9,"WC-WC","ICF",2016,10,118,145,146,146,143,35.21111111,11.56872593,48.915,2.415175,46,48,1
11,9,"WC-WC","ICF",2016,10,118,145,146,146,144,37.20777778,0.00907037,47.45,0,40.33333333,0.333333333,1
12,2,"WC-WC","CZ",2016,4,105,133,134,134,106,32.55888889,4.014025926,48.37333333,12.37200833,49.33333333,108.3333333,1
12,2,"WC-WC","CZ",2016,4,105,133,134,134,107,33.70555556,2.460825926,54.05666667,6.152433333,19.33333333,144.3333333,1
12,2,"WC-WC","CZ",2016,4,105,133,134,134,108,34.36222222,6.584237037,51.13666667,19.67503333,37.66666667,537.3333333,1
12,2,"WC-WC","CZ",2016,4,105,133,134,134,109,31.48888889,8.247603704,49.07333333,93.28615833,43.33333333,1234.333333,1
12,2,"WC-WC","CZ",2016,4,105,133,134,134,110,33.65222222,10.16703704,48.70333333,10.52485833,38.66666667,646.3333333,1
12,2,"WC-WC","CZ",2016,4,105,133,134,134,111,33.32111111,5.576548148,48.975,45.699325,55.33333333,386.3333333,1
12,2,"WC-WC","CZ",2016,4,105,133,134,134,112,34.52666667,6.154711111,50.46,0.6796,39.33333333,801.3333333,1
12,2,"WC-WC","CZ",2016,4,105,133,134,134,113,33.02,0.139377778,48.75666667,39.29340833,30,1669,1
12,2,"WC-WC","CZ",2016,4,105,133,134,134,114,33.05777778,0.384559259,56.05166667,34.19145833,46.33333333,200.3333333,1
12,2,"WC-WC","CZ",2016,4,105,133,134,134,115,32.94111111,7.188903704,60.79333333,0.010608333,23.33333333,86.33333333,1
12,2,"WC-WC","CZ",2016,4,105,133,134,134,116,30.26333333,43.79121111,63.99666667,0.630933333,25.33333333,1308.333333,1
12,2,"WC-WC","CZ",2016,4,105,133,134,134,117,30.99666667,22.06937778,59.81833333,22.77280833,30.33333333,362.3333333,1
12,2,"WC-WC","CZ",2016,4,105,133,134,134,118,33.51,0.447144444,54.90166667,1.184658333,51.66666667,162.3333333,1
12,2,"WC-WC","CZ",2016,4,105,133,134,134,119,32.43666667,5.505911111,50.08166667,56.99755833,40.33333333,1106.333333,1
12,2,"WC-WC","CZ",2016,4,105,133,134,134,120,33.85111111,1.074848148,52.58,41.962825,40,1273,1
12,2,"WC-WC","CZ",2016,4,105,133,134,134,121,34.53444444,0.725603704,52.14,3.5569,35.33333333,641.3333333,1
12,2,"WC-WC","CZ",2016,4,105,133,134,134,122,35.53333333,4.781744444,51.89666667,34.78160833,47.66666667,244.3333333,1
12,2,"WC-WC","CZ",2016,4,105,133,134,134,123,35.65333333,5.348844444,51.85666667,11.69050833,27.33333333,966.3333333,1
12,2,"WC-WC","CZ",2016,4,105,133,134,134,124,32.86,28.93583333,54.23,58.382275,26.33333333,324.3333333,1
12,2,"WC-WC","CZ",2016,4,105,133,134,134,125,32.99222222,18.09827037,52.25,29.7439,49,436,1
12,2,"WC-WC","CZ",2016,4,105,133,134,134,126,33.51777778,0.836737037,54.21666667,10.01020833,21.66666667,220.3333333,1
12,2,"WC-WC","CZ",2016,4,105,133,134,134,127,33.94777778,8.092137037,51.585,24.710725,37.33333333,837.3333333,1
12,2,"WC-WC","CZ",2016,4,105,133,134,134,128,34.47333333,5.913677778,49.765,19.1821,58.33333333,506.3333333,1
12,2,"WC-WC","CZ",2016,4,105,133,134,134,129,33.25333333,6.650544444,51.23166667,1.162808333,49.33333333,945.3333333,1
12,2,"WC-WC","CZ",2016,4,105,133,134,134,130,31.41888889,0.629025926,61.89166667,34.93100833,36.66666667,1164.333333,1
12,2,"WC-WC","CZ",2016,4,105,133,134,134,131,31.07777778,12.28118148,54.07833333,5.085558333,62,19,1
12,2,"WC-WC","CZ",2016,4,105,133,134,134,132,33.08666667,5.4583,50.58,5.3131,52.33333333,421.3333333,1
13,14,"WC-WC","Patuxent",2017,25,119,144,144,144,120,33.43888889,11.13689259,58.735,23.824675,33,775,0
13,14,"WC-WC","Patuxent",2017,25,119,144,144,144,121,33.56888889,0.133692593,59.93666667,18.01613333,38.33333333,786.3333333,0
13,14,"WC-WC","Patuxent",2017,25,119,144,144,144,122,33.35444444,2.585181481,50.23166667,49.81085833,31.66666667,690.3333333,0
13,14,"WC-WC","Patuxent",2017,25,119,144,144,144,123,32.20777778,4.420014815,44.45,38.0587,33.33333333,676.3333333,0
13,14,"WC-WC","Patuxent",2017,25,119,144,144,144,124,32.82555556,2.097125926,51.08666667,30.35610833,16.33333333,34.33333333,0
13,14,"WC-WC","Patuxent",2017,25,119,144,144,144,125,31.05222222,0.667514815,65.31166667,51.08140833,31.33333333,336.3333333,0
13,14,"WC-WC","Patuxent",2017,25,119,144,144,144,126,30.62888889,2.833359259,54.47833333,3.507433333,44.33333333,25.33333333,0
13,14,"WC-WC","Patuxent",2017,25,119,144,144,144,127,32.14888889,0.195048148,56.645,13.594825,48,208,0
13,14,"WC-WC","Patuxent",2017,25,119,144,144,144,128,32.09444444,2.146114815,48.94,7.467775,24,388,0
13,14,"WC-WC","Patuxent",2017,25,119,144,144,144,129,33.73888889,4.744492593,44.28666667,47.51650833,27.66666667,1226.333333,0
13,14,"WC-WC","Patuxent",2017,25,119,144,144,144,130,33.78555556,1.254114815,47.34166667,6.591058333,32.66666667,462.3333333,0
13,14,"WC-WC","Patuxent",2017,25,119,144,144,144,131,31.88,1.985433333,56.90833333,24.04580833,36.66666667,732.3333333,0
13,14,"WC-WC","Patuxent",2017,25,119,144,144,144,132,31.89111111,3.511692593,55.075,12.805975,34.33333333,201.3333333,0
13,14,"WC-WC","Patuxent",2017,25,119,144,144,144,133,32.13,0.233677778,65.6,126.891975,24,201,0
13,14,"WC-WC","Patuxent",2017,25,119,144,144,144,134,32.52222222,10.93604815,56.865,10.9564,48.33333333,522.3333333,0
13,14,"WC-WC","Patuxent",2017,25,119,144,144,144,135,32.39333333,7.463033333,53.25166667,34.89925833,30,877,0
13,14,"WC-WC","Patuxent",2017,25,119,144,144,144,136,33.57888889,3.326448148,51.06166667,55.94905833,25,1033,0
13,14,"WC-WC","Patuxent",2017,25,119,144,144,144,137,33.67444444,7.990403704,54.14666667,2.463858333,47.33333333,405.3333333,0
13,14,"WC-WC","Patuxent",2017,25,119,144,144,144,138,34.43666667,5.856544444,58.19,3.356575,25,57,0
13,14,"WC-WC","Patuxent",2017,25,119,144,144,144,139,32.64666667,6.840811111,60.63833333,3.673808333,43.33333333,20.33333333,0
13,14,"WC-WC","Patuxent",2017,25,119,144,144,144,140,33.59888889,0.047003704,63.46166667,17.13985833,43.33333333,100.3333333,0
13,14,"WC-WC","Patuxent",2017,25,119,144,144,144,141,33.40444444,3.866503704,55.255,2.938225,32.33333333,126.3333333,0
13,14,"WC-WC","Patuxent",2017,25,119,144,144,144,142,32.60222222,0.716781481,63.19666667,6.010158333,41.33333333,692.3333333,0
13,14,"WC-WC","Patuxent",2017,25,119,144,144,144,143,32.63222222,0.588803704,62.91166667,0.201558333,47.66666667,209.3333333,0
14,16,"WC-SHC","Patuxent",2016,25,119,140,146,146,120,30.58222222,1.068359259,57.78,31.8643,29.66666667,569.3333333,1
14,16,"WC-SHC","Patuxent",2016,25,119,140,146,146,121,32.38888889,4.672003704,56.165,65.063425,17.66666667,146.3333333,1
14,16,"WC-SHC","Patuxent",2016,25,119,140,146,146,122,28.03222222,30.31527037,70.245,103.112725,29,547,1
14,16,"WC-SHC","Patuxent",2016,25,119,140,146,146,123,33.85444444,7.730292593,63.06666667,7.177908333,40.66666667,856.3333333,1
14,16,"WC-SHC","Patuxent",2016,25,119,140,146,146,124,34.47666667,0.257811111,65.04166667,3.938958333,22,259,1
14,16,"WC-SHC","Patuxent",2016,25,119,140,146,146,125,33.72222222,2.129959259,61.52333333,8.198508333,33.33333333,209.3333333,1
14,16,"WC-SHC","Patuxent",2016,25,119,140,146,146,126,32.75777778,0.362137037,59.41833333,8.404508333,53.33333333,36.33333333,1
14,16,"WC-SHC","Patuxent",2016,25,119,140,146,146,127,32.89777778,1.12927037,73.34166667,163.3073583,30,343,1
14,16,"WC-SHC","Patuxent",2016,25,119,140,146,146,128,33.12888889,14.06318148,63.10666667,13.66173333,39.66666667,506.3333333,1
14,16,"WC-SHC","Patuxent",2016,25,119,140,146,146,129,33.64444444,3.49347037,56.02833333,32.89780833,12.66666667,212.3333333,1
14,16,"WC-SHC","Patuxent",2016,25,119,140,146,146,130,33.94111111,2.857525926,57.44333333,10.54765833,26.66666667,184.3333333,1
14,16,"WC-SHC","Patuxent",2016,25,119,140,146,146,131,33.38444444,2.558237037,58.63,1.1947,33.66666667,170.3333333,1
14,16,"WC-SHC","Patuxent",2016,25,119,140,146,146,132,32.83777778,3.079292593,57.79333333,22.29223333,30,487,1
14,16,"WC-SHC","Patuxent",2016,25,119,140,146,146,133,33.01333333,1.564344444,60.70666667,7.108558333,37,1,1
14,16,"WC-SHC","Patuxent",2016,25,119,140,146,146,134,35.35333333,1.3324,62.09833333,2.554408333,31,64,1
14,16,"WC-SHC","Patuxent",2016,25,119,140,146,146,135,34.62444444,4.409437037,57.93,10.9767,12.66666667,46.33333333,1
14,16,"WC-SHC","Patuxent",2016,25,119,140,146,146,136,34.74555556,0.164025926,51.64333333,49.39083333,19.66666667,142.3333333,1
14,16,"WC-SHC","Patuxent",2016,25,119,140,146,146,137,33.85444444,14.7200037,47.69166667,15.43293333,20,723,1
14,16,"WC-SHC","Patuxent",2016,25,119,140,146,146,138,33.88444444,1.010825926,54.96,45.8508,32,147,1
14,16,"WC-SHC","Patuxent",2016,25,119,140,146,146,139,34.96777778,0.415748148,55.03,22.633975,40.66666667,625.3333333,1
15,22,"WC-WC","Patuxent",2016,25,118,139,139,139,119,31.17777778,0.941114815,61.00166667,110.3944333,25.33333333,432.3333333,0
15,22,"WC-WC","Patuxent",2016,25,118,139,139,139,120,31.35333333,9.263644444,55.56,0.0628,44.66666667,265.3333333,0
15,22,"WC-WC","Patuxent",2016,25,118,139,139,139,121,32.4,1.071244444,54.815,0.848575,45.33333333,145.3333333,0
15,22,"WC-WC","Patuxent",2016,25,118,139,139,139,122,30.83666667,4.591077778,60.35,2.020525,27.66666667,158.3333333,0
15,22,"WC-WC","Patuxent",2016,25,118,139,139,139,123,32.94333333,0.148344444,61.44666667,29.51835833,16.66666667,522.3333333,0
15,22,"WC-WC","Patuxent",2016,25,118,139,139,139,124,32.55111111,6.462025926,63.595,28.035525,35,16,0
15,22,"WC-WC","Patuxent",2016,25,118,139,139,139,125,33.11777778,1.11847037,66.19666667,18.40030833,18,111,0
15,22,"WC-WC","Patuxent",2016,25,118,139,139,139,126,32.41,4.524144444,59.68166667,42.28895833,23,624,0
15,22,"WC-WC","Patuxent",2016,25,118,139,139,139,127,31.46,1.867433333,62.575,112.478275,43.33333333,41.33333333,0
15,22,"WC-WC","Patuxent",2016,25,118,139,139,139,128,31.77777778,7.700781481,65.69833333,2.052758333,29.66666667,734.3333333,0
15,22,"WC-WC","Patuxent",2016,25,118,139,139,139,129,33.52666667,3.958011111,55.78666667,3.024233333,35.33333333,357.3333333,0
15,22,"WC-WC","Patuxent",2016,25,118,139,139,139,130,32.88888889,1.663492593,55.11833333,67.07690833,20.33333333,856.3333333,0
15,22,"WC-WC","Patuxent",2016,25,118,139,139,139,131,32.89222222,0.621159259,55.64833333,0.982258333,34.33333333,324.3333333,0
15,22,"WC-WC","Patuxent",2016,25,118,139,139,139,132,31.87444444,0.551159259,63.35833333,18.93643333,23,103,0
15,22,"WC-WC","Patuxent",2016,25,118,139,139,139,133,32.49333333,4.668933333,60.54166667,6.910058333,16,39,0
15,22,"WC-WC","Patuxent",2016,25,118,139,139,139,134,32.60888889,0.793437037,65.21833333,51.70423333,27,163,0
15,22,"WC-WC","Patuxent",2016,25,118,139,139,139,135,33.21,3.340633333,63.37166667,12.54043333,52.33333333,25.33333333,0
15,22,"WC-WC","Patuxent",2016,25,118,139,139,139,136,32.39333333,1.152233333,51.51333333,55.22865833,24,21,0
15,22,"WC-WC","Patuxent",2016,25,118,139,139,139,137,32.34,13.52337778,50.39833333,41.16700833,47,124,0
15,22,"WC-WC","Patuxent",2016,25,118,139,139,139,138,33.00666667,1.004033333,58.76333333,110.8449083,26.66666667,214.3333333,0
16,4,"WC-WC","CZ",2017,8,136,163,166,166,137,33.20444444,2.979225926,70.71333333,27.12265833,35.66666667,362.3333333,1
16,4,"WC-WC","CZ",2017,8,136,163,166,166,138,33.19666667,11.27417778,53.60666667,21.19805833,21,532,1
16,4,"WC-WC","CZ",2017,8,136,163,166,166,139,34.86666667,20.59901111,51.29833333,31.41010833,38.33333333,710.3333333,1
16,4,"WC-WC","CZ",2017,8,136,163,166,166,140,33.15111111,17.51152593,50.03166667,52.79395833,11,31,1
16,4,"WC-WC","CZ",2017,8,136,163,166,166,141,33.94555556,21.67235926,49.62166667,46.91223333,29.33333333,258.3333333,1
16,4,"WC-WC","CZ",2017,8,136,163,166,166,142,36.36,32.84454444,52.62,105.241825,20.33333333,81.33333333,1
16,4,"WC-WC","CZ",2017,8,136,163,166,166,143,35.23666667,2.950277778,48.65833333,17.43960833,27.66666667,886.3333333,1
16,4,"WC-WC","CZ",2017,8,136,163,166,166,144,33.50333333,0.774144444,57.23333333,90.09225833,52.33333333,142.3333333,1
16,4,"WC-WC","CZ",2017,8,136,163,166,166,145,32.49111111,27.4748037,54.205,24.221925,44.66666667,280.3333333,1
16,4,"WC-WC","CZ",2017,8,136,163,166,166,146,32.60111111,46.7750037,55.88666667,20.50625833,36.66666667,550.3333333,1
16,4,"WC-WC","CZ",2017,8,136,163,166,166,147,33.76111111,27.31093704,49.20333333,41.51923333,54.66666667,82.33333333,1
16,4,"WC-WC","CZ",2017,8,136,163,166,166,148,35.59,8.794011111,52.42,3.511675,29,657,1
16,4,"WC-WC","CZ",2017,8,136,163,166,166,149,34.18777778,9.347048148,56.46333333,16.72340833,30,49,1
16,4,"WC-WC","CZ",2017,8,136,163,166,166,150,33.68333333,14.38621111,51.86833333,18.36465833,36.66666667,880.3333333,1
16,4,"WC-WC","CZ",2017,8,136,163,166,166,151,33.76222222,15.52984815,57.72333333,9.282308333,26.66666667,212.3333333,1
16,4,"WC-WC","CZ",2017,8,136,163,166,166,152,34.58,6.718611111,53.705,10.5529,45.33333333,196.3333333,1
16,4,"WC-WC","CZ",2017,8,136,163,166,166,153,35.00222222,5.133025926,52.25166667,65.09110833,66,1,1
16,4,"WC-WC","CZ",2017,8,136,163,166,166,154,33.94333333,10.9093,53.865,186.8841,26.66666667,44.33333333,1
16,4,"WC-WC","CZ",2017,8,136,163,166,166,155,35.09555556,4.185248148,53.995,7.340725,49.33333333,9.333333333,1
16,4,"WC-WC","CZ",2017,8,136,163,166,166,156,34.43333333,4.559077778,62.955,3.697225,29,727,1
16,4,"WC-WC","CZ",2017,8,136,163,166,166,157,34.45888889,1.026959259,56.015,10.664325,32.66666667,652.3333333,1
16,4,"WC-WC","CZ",2017,8,136,163,166,166,158,36.56555556,5.002225926,54.04,56.795275,3.333333333,10.33333333,1
16,4,"WC-WC","CZ",2017,8,136,163,166,166,159,35.14,7.400544444,57.375,0.1323,35,279,1
16,4,"WC-WC","CZ",2017,8,136,163,166,166,160,33.55222222,3.119381481,67.55333333,100.9268083,41.33333333,681.3333333,1
16,4,"WC-WC","CZ",2017,8,136,163,166,166,161,31.86444444,15.76707037,65.58833333,40.48643333,37,367,1
16,4,"WC-WC","CZ",2017,8,136,163,166,166,162,35.47666667,6.596011111,66.755,28.780725,45.66666667,66.33333333,1
17,4,"SHC-B","CZ",2016,6,94,110,110,110,95,36.69777778,0.062681481,41.06833333,0.869408333,13.66666667,16.33333333,0
17,4,"SHC-B","CZ",2016,6,94,110,110,110,96,35.80111111,1.398492593,38.84833333,1.932633333,25,7,0
17,4,"SHC-B","CZ",2016,6,94,110,110,110,97,36.58666667,0.018977778,37.59333333,0.719658333,30.33333333,4.333333333,0
17,4,"SHC-B","CZ",2016,6,94,110,110,110,98,37.03,0.096533333,38.29666667,0.546633333,29,12,0
17,4,"SHC-B","CZ",2016,6,94,110,110,110,99,37.16888889,0.016359259,39.81666667,0.476233333,21.33333333,1.333333333,0
17,4,"SHC-B","CZ",2016,6,94,110,110,110,100,36.55777778,1.309137037,41.175,0.0243,16.66666667,9.333333333,0
17,4,"SHC-B","CZ",2016,6,94,110,110,110,101,35.41333333,1.883211111,38.365,7.200175,15.66666667,24.33333333,0
17,4,"SHC-B","CZ",2016,6,94,110,110,110,102,34.64777778,0.053781481,36.72666667,0.302508333,15,4,0
17,4,"SHC-B","CZ",2016,6,94,110,110,110,103,34.66555556,0.019625926,36.445,2.769325,10,7,0
17,4,"SHC-B","CZ",2016,6,94,110,110,110,104,34.06222222,2.400092593,37.53666667,0.970808333,4.666666667,1.333333333,0
17,4,"SHC-B","CZ",2016,6,94,110,110,110,105,35.11888889,0.009603704,38.26666667,0.330008333,3.666666667,5.333333333,0
17,4,"SHC-B","CZ",2016,6,94,110,110,110,106,35.37,0.040833333,38.265,0.174325,13.33333333,385.3333333,0
17,4,"SHC-B","CZ",2016,6,94,110,110,110,107,35.55777778,0.062592593,38.00666667,0.099008333,24.33333333,341.3333333,0
17,4,"SHC-B","CZ",2016,6,94,110,110,110,108,36.22666667,0.265644444,35.895,0.222775,31,7,0
17,4,"SHC-B","CZ",2016,6,94,110,110,110,109,36.30777778,0.009603704,35.90166667,0.987258333,26,1,0
18,4,"SHC-B","CZ",2016,6,103,126,126,126,104,34.06222222,2.400092593,37.53666667,0.970808333,9.333333333,5.333333333,1
18,4,"SHC-B","CZ",2016,6,103,126,126,126,105,35.11888889,0.009603704,38.26666667,0.330008333,7.666666667,33.33333333,1
18,4,"SHC-B","CZ",2016,6,103,126,126,126,106,35.37,0.040833333,38.265,0.174325,17,588,1
18,4,"SHC-B","CZ",2016,6,103,126,126,126,107,35.55777778,0.062592593,38.00666667,0.099008333,27.66666667,320.3333333,1
18,4,"SHC-B","CZ",2016,6,103,126,126,126,108,36.22666667,0.265644444,35.895,0.222775,32.33333333,2.333333333,1
18,4,"SHC-B","CZ",2016,6,103,126,126,126,109,36.30777778,0.009603704,35.90166667,0.987258333,26.33333333,4.333333333,1
18,4,"SHC-B","CZ",2016,6,103,126,126,126,110,35.57,0.318233333,38.365,4.2613,23.33333333,0.333333333,1
18,4,"SHC-B","CZ",2016,6,103,126,126,126,111,34.99222222,0.543381481,39.01166667,0.392408333,20.66666667,4.333333333,1
18,4,"SHC-B","CZ",2016,6,103,126,126,126,112,36.11,0.495511111,37.27666667,0.972158333,23,52,1
18,4,"SHC-B","CZ",2016,6,103,126,126,126,113,36.61444444,0.016359259,36.08833333,0.176458333,22,3,1
18,4,"SHC-B","CZ",2016,6,103,126,126,126,114,36.44222222,0.019737037,36.08333333,0.025208333,16.33333333,0.333333333,1
18,4,"SHC-B","CZ",2016,6,103,126,126,126,115,35.59777778,1.889248148,36.53833333,1.243058333,14.66666667,1.333333333,1
18,4,"SHC-B","CZ",2016,6,103,126,126,126,116,36.35555556,0.006225926,37.35833333,0.026133333,11,7,1
18,4,"SHC-B","CZ",2016,6,103,126,126,126,117,35.80666667,0.3888,39.515,0.167425,7.333333333,0.333333333,1
18,4,"SHC-B","CZ",2016,6,103,126,126,126,118,36.32333333,0.004744444,39.05666667,0.024808333,5.666666667,0.333333333,1
18,4,"SHC-B","CZ",2016,6,103,126,126,126,119,35.39,1.672211111,38.25833333,0.461608333,4,4,1
18,4,"SHC-B","CZ",2016,6,103,126,126,126,120,36.38111111,0.003792593,37.825,0.075625,31.33333333,645.3333333,1
